date,Distance_km,Consumption_kWh,Consumption_rate_corrected,Location,ChargingStation,ID,Battery_Capacity_kWh,PowerRating_kW,consumption_factor,VehicleID,ScheduleType,VehicleType,CompanyType
2024-01-02 15:00:00,5.732271019149869,0.7058421372051517,0.12313481600000001,0,0,2,0.0,0.0,1.23134816,2,typea,renault,distribution
2024-01-02 16:00:00,5.732271019149869,3.1762896174231825,0.5541066720000001,0,0,2,0.0,0.0,1.23134816,2,typea,renault,distribution
2024-01-02 17:00:00,5.732271019149869,0.7673815805315031,0.13387042900935803,0,0,2,0.0,0.0,1.23134816,2,typea,renault,distribution
2024-01-02 18:00:00,5.732271019149869,1.0969515605743487,0.1913642179355702,0,0,2,0.0,0.0,1.23134816,2,typea,renault,distribution
2024-01-02 19:00:00,5.732271019149869,1.2541075758911622,0.21878023068022248,0,0,2,0.0,0.0,1.23134816,2,typea,renault,distribution
2024-01-02 20:00:00,5.732271019149869,1.0093125851376494,0.17607551732390642,0,0,2,0.0,0.0,1.23134816,2,typea,renault,distribution
2024-01-02 21:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.23134816,2,typea,renault,distribution
2024-01-02 22:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.23134816,2,typea,renault,distribution
2024-01-02 23:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.23134816,2,typea,renault,distribution
2024-01-03 00:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.23134816,2,typea,renault,distribution
2024-01-03 01:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.23134816,2,typea,renault,distribution
2024-01-03 02:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.23134816,2,typea,renault,distribution
2024-01-03 03:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.23134816,2,typea,renault,distribution
2024-01-03 04:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.23134816,2,typea,renault,distribution
2024-01-03 05:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.23134816,2,typea,renault,distribution
2024-01-03 06:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.23134816,2,typea,renault,distribution
2024-01-03 07:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.23134816,2,typea,renault,distribution
2024-01-03 08:00:00,7.129268085363775,1.1561088164677784,0.16216374565030645,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 09:00:00,7.129268085363775,0.8600524660116212,0.120636853,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 10:00:00,7.129268085363775,2.1867901237608267,0.3067341692831354,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 11:00:00,7.129268085363775,0.8600524660116212,0.120636853,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 12:00:00,7.129268085363775,1.2599864750056569,0.17673433793188117,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 13:00:00,7.129268085363775,2.6751945356396174,0.37524111922957853,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 14:00:00,7.129268085363775,2.2737404023432335,0.3189304112453241,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 15:00:00,7.129268085363775,0.9981440451024292,0.14000652425339372,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 16:00:00,7.129268085363775,1.2403482957204122,0.17397975232083346,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 17:00:00,7.129268085363775,1.0771743540820358,0.151091857001906,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 18:00:00,7.129268085363775,0.8600524660116212,0.120636853,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 19:00:00,7.129268085363775,1.5544388254607389,0.21803624254949344,0,0,2,0.0,0.0,1.20636853,2,typea,renault,distribution
2024-01-03 20:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-03 21:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-03 22:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-03 23:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-04 00:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-04 01:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-04 02:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-04 03:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-04 04:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-04 05:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-04 06:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-04 07:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-04 08:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.20636853,2,typea,renault,distribution
2024-01-04 09:00:00,8.735982829640118,2.828269150908101,0.32374939443700945,0,0,2,0.0,0.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 10:00:00,8.735982829640118,1.1382750367003474,0.13029730700000003,0,0,2,0.0,0.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 11:00:00,8.735982829640118,1.1382750367003474,0.13029730700000003,0,0,2,0.0,0.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 12:00:00,8.735982829640118,1.1382750367003474,0.13029730700000003,0,0,2,0.0,0.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 13:00:00,8.735982829640118,1.4568755185398066,0.16676721405596248,0,0,2,0.0,0.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 14:00:00,8.735982829640118,2.3142360662548422,0.26490849528720717,0,0,2,0.0,0.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 15:00:00,8.735982829640118,1.1382750367003474,0.13029730700000003,0,0,2,0.0,0.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 16:00:00,8.735982829640118,5.122237665151563,0.5863378815000001,0,0,2,0.0,0.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 17:00:00,8.735982829640118,2.5194347693981607,0.2883974039932894,0,0,2,0.0,0.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 18:00:00,8.735982829640118,1.1382750367003474,0.13029730700000003,0,0,2,0.0,0.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 19:00:00,8.735982829640118,2.6502194896155444,0.30336821183114904,0,0,2,0.0,0.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 20:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 21:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 22:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-04 23:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-05 00:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-05 01:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-05 02:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-05 03:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-05 04:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-05 05:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-05 06:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-05 07:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-05 08:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.3029730700000002,2,typea,renault,distribution
2024-01-05 09:00:00,7.074243201913939,1.3355577124439093,0.188791602765731,0,0,2,0.0,0.0,1.21493373,2,typea,renault,distribution
2024-01-05 10:00:00,7.074243201913939,1.563508906584046,0.22101429961596997,0,0,2,0.0,0.0,1.21493373,2,typea,renault,distribution
2024-01-05 11:00:00,7.074243201913939,1.189546126552267,0.1681517149750287,0,0,2,0.0,0.0,1.21493373,2,typea,renault,distribution
2024-01-05 12:00:00,7.074243201913939,0.8594736680228445,0.12149337300000002,0,0,2,0.0,0.0,1.21493373,2,typea,renault,distribution
2024-01-05 13:00:00,7.074243201913939,2.2814893413509685,0.32250648956113226,0,0,2,0.0,0.0,1.21493373,2,typea,renault,distribution
2024-01-05 14:00:00,7.074243201913939,1.5760084465971904,0.22278120805499035,0,0,2,0.0,0.0,1.21493373,2,typea,renault,distribution
2024-01-05 15:00:00,7.074243201913939,2.479068839975698,0.35043590801415836,0,0,2,0.0,0.0,1.21493373,2,typea,renault,distribution
2024-01-05 16:00:00,7.074243201913939,1.26102084418999,0.17825522931538745,0,0,2,0.0,0.0,1.21493373,2,typea,renault,distribution
2024-01-05 17:00:00,7.074243201913939,0.8594736680228445,0.12149337300000002,0,0,2,0.0,0.0,1.21493373,2,typea,renault,distribution
2024-01-05 18:00:00,7.074243201913939,1.012405106690469,0.14311143648787228,0,0,2,0.0,0.0,1.21493373,2,typea,renault,distribution
2024-01-05 19:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-05 20:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-05 21:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-05 22:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-05 23:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-06 00:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-06 01:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-06 02:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-06 03:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-06 04:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-06 05:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-06 06:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-06 07:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-06 08:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.21493373,2,typea,renault,distribution
2024-01-06 09:00:00,12.99550064381712,1.7096452315304584,0.131556704,0,0,2,0.0,0.0,1.31556704,2,typea,renault,distribution
2024-01-06 10:00:00,12.99550064381712,3.624215964475161,0.27888236581323683,0,0,2,0.0,0.0,1.31556704,2,typea,renault,distribution
2024-01-06 11:00:00,12.99550064381712,4.027612260187828,0.309923593601917,0,0,2,0.0,0.0,1.31556704,2,typea,renault,distribution
2024-01-06 12:00:00,12.99550064381712,3.961950588019746,0.3048709470000085,0,0,2,0.0,0.0,1.31556704,2,typea,renault,distribution
2024-01-06 13:00:00,12.99550064381712,1.7546010512298742,0.13501604126845718,0,0,2,0.0,0.0,1.31556704,2,typea,renault,distribution
2024-01-06 14:00:00,12.99550064381712,2.717310386108422,0.2090962449685414,0,0,2,0.0,0.0,1.31556704,2,typea,renault,distribution
2024-01-06 15:00:00,12.99550064381712,6.308282859384925,0.48542053378960986,0,0,2,0.0,0.0,1.31556704,2,typea,renault,distribution
2024-01-06 16:00:00,12.99550064381712,3.7294055779831563,0.2869766760203655,0,0,2,0.0,0.0,1.31556704,2,typea,renault,distribution
2024-01-06 17:00:00,12.99550064381712,3.0067857720097853,0.23137129183555744,0,0,2,0.0,0.0,1.31556704,2,typea,renault,distribution
2024-01-06 18:00:00,12.99550064381712,7.693403541887061,0.592005168,0,0,2,0.0,0.0,1.31556704,2,typea,renault,distribution
2024-01-06 19:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-06 20:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-06 21:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-06 22:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-06 23:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-07 00:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-07 01:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-07 02:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-07 03:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-07 04:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-07 05:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-07 06:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-07 07:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.31556704,2,typea,renault,distribution
2024-01-07 08:00:00,9.6639183820756,1.2169427609939931,0.125926432,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 09:00:00,9.6639183820756,1.2169427609939931,0.125926432,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 10:00:00,9.6639183820756,1.823467946448868,0.18868826022278828,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 11:00:00,9.6639183820756,5.476242424472969,0.566668944,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 12:00:00,9.6639183820756,3.1696940648735237,0.3279926360670217,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 13:00:00,9.6639183820756,3.023220903318877,0.312835930912483,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 14:00:00,9.6639183820756,2.084099301209352,0.2156577920892718,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 15:00:00,9.6639183820756,2.3583369089539623,0.2440352676537654,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 16:00:00,9.6639183820756,1.4888642181923164,0.15406423764441401,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 17:00:00,9.6639183820756,1.4644248295290296,0.15153530603540785,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 18:00:00,9.6639183820756,1.7402411598994199,0.18007614417845008,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 19:00:00,9.6639183820756,1.2169427609939931,0.125926432,0,0,2,0.0,0.0,1.25926432,2,typea,renault,distribution
2024-01-07 20:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.25926432,2,typea,renault,distribution
2024-01-07 21:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.25926432,2,typea,renault,distribution
2024-01-07 22:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.25926432,2,typea,renault,distribution
2024-01-07 23:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.25926432,2,typea,renault,distribution
2024-01-08 00:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.25926432,2,typea,renault,distribution
2024-01-08 01:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.25926432,2,typea,renault,distribution
2024-01-08 02:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.25926432,2,typea,renault,distribution
2024-01-08 03:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.25926432,2,typea,renault,distribution
2024-01-08 04:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.25926432,2,typea,renault,distribution
2024-01-08 05:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.25926432,2,typea,renault,distribution
2024-01-08 06:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.25926432,2,typea,renault,distribution
2024-01-08 07:00:00,6.834326876187439,1.5500534309064218,0.22680411092235117,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 08:00:00,6.834326876187439,0.796482951676966,0.116541536,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 09:00:00,6.834326876187439,2.892760524336895,0.4232692665631812,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 10:00:00,6.834326876187439,1.4328458010211127,0.20965426836891835,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 11:00:00,6.834326876187439,1.1373660151832943,0.16641961026859448,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 12:00:00,6.834326876187439,3.1669553106924453,0.46338949951705355,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 13:00:00,6.834326876187439,3.032113780624529,0.4436594613566403,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 14:00:00,6.834326876187439,1.2894367507985416,0.1886706290404798,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 15:00:00,6.834326876187439,0.796482951676966,0.116541536,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 16:00:00,6.834326876187439,1.507196504780868,0.22053327739302755,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 17:00:00,6.834326876187439,0.8533273319639307,0.12485901646541721,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 18:00:00,6.834326876187439,1.533776894741571,0.22442252507494867,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 19:00:00,6.834326876187439,2.3576161424664344,0.3449668394821703,0,0,2,0.0,0.0,1.16541536,2,typea,renault,distribution
2024-01-08 20:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-08 21:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-08 22:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-08 23:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-09 00:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-09 01:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-09 02:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-09 03:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-09 04:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-09 05:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-09 06:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-09 07:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-09 08:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.16541536,2,typea,renault,distribution
2024-01-09 09:00:00,5.723946362819689,0.6670561389386104,0.11653780393043553,0,0,2,0.0,0.0,1.13480256,2,typea,renault,distribution
2024-01-09 10:00:00,5.723946362819689,1.677644757772317,0.29309232676769664,0,0,2,0.0,0.0,1.13480256,2,typea,renault,distribution
2024-01-09 11:00:00,5.723946362819689,0.720379808148882,0.12585369646860453,0,0,2,0.0,0.0,1.13480256,2,typea,renault,distribution
2024-01-09 12:00:00,5.723946362819689,2.822820092377481,0.4931597735983892,0,0,2,0.0,0.0,1.13480256,2,typea,renault,distribution
2024-01-09 13:00:00,5.723946362819689,1.2311785451354809,0.21509260693508428,0,0,2,0.0,0.0,1.13480256,2,typea,renault,distribution
2024-01-09 14:00:00,5.723946362819689,1.1840550436547346,0.20685991248028643,0,0,2,0.0,0.0,1.13480256,2,typea,renault,distribution
2024-01-09 15:00:00,5.723946362819689,1.71629005205009,0.29984383906851003,0,0,2,0.0,0.0,1.13480256,2,typea,renault,distribution
2024-01-09 16:00:00,5.723946362819689,1.6116700736563134,0.2815662431998025,0,0,2,0.0,0.0,1.13480256,2,typea,renault,distribution
2024-01-09 17:00:00,5.723946362819689,1.6752594933488394,0.2926756100005775,0,0,2,0.0,0.0,1.13480256,2,typea,renault,distribution
2024-01-09 18:00:00,5.723946362819689,0.8797043702668793,0.15368843705123852,0,0,2,0.0,0.0,1.13480256,2,typea,renault,distribution
2024-01-09 19:00:00,5.723946362819689,2.002307286347213,0.3498123775850428,0,0,2,0.0,0.0,1.13480256,2,typea,renault,distribution
2024-01-09 20:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.13480256,2,typea,renault,distribution
2024-01-09 21:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.13480256,2,typea,renault,distribution
2024-01-09 22:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.13480256,2,typea,renault,distribution
2024-01-09 23:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.13480256,2,typea,renault,distribution
2024-01-10 00:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.13480256,2,typea,renault,distribution
2024-01-10 01:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.13480256,2,typea,renault,distribution
2024-01-10 02:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.13480256,2,typea,renault,distribution
2024-01-10 03:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.13480256,2,typea,renault,distribution
2024-01-10 04:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.13480256,2,typea,renault,distribution
2024-01-10 05:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.13480256,2,typea,renault,distribution
2024-01-10 06:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.13480256,2,typea,renault,distribution
2024-01-10 07:00:00,3.989931935548018,0.4746383131208567,0.118959,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 08:00:00,3.989931935548018,0.6392465878162541,0.1602149104652467,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 09:00:00,3.989931935548018,1.4250930233793164,0.35717226418890763,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 10:00:00,3.989931935548018,0.4746383131208567,0.118959,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 11:00:00,3.989931935548018,0.5161805983616237,0.12937077792298882,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 12:00:00,3.989931935548018,0.4746383131208567,0.118959,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 13:00:00,3.989931935548018,0.4746383131208567,0.118959,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 14:00:00,3.989931935548018,0.7480018675491361,0.18747233778222283,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 15:00:00,3.989931935548018,1.1340797264406635,0.28423535658256716,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 16:00:00,3.989931935548018,0.8089185706176276,0.20273994235606488,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 17:00:00,3.989931935548018,0.7057775633256529,0.17688962486742627,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 18:00:00,3.989931935548018,1.1856653181670036,0.2971642968651675,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 19:00:00,3.989931935548018,0.6268060148840507,0.15709691919793584,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 20:00:00,3.989931935548018,1.48912958346533,0.3732218011535572,0,0,2,0.0,0.0,1.18959,2,typea,renault,distribution
2024-01-10 21:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-10 22:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-10 23:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-11 00:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-11 01:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-11 02:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-11 03:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-11 04:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-11 05:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-11 06:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-11 07:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-11 08:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-11 09:00:00,0.0,0.0,0.0,1,1,2,45.0,80.0,1.18959,2,typea,renault,distribution
2024-01-11 10:00:00,4.9080943035722555,0.5507114059630517,0.11220473200000002,0,0,2,0.0,0.0,1.12204732,2,typea,renault,distribution
2024-01-11 11:00:00,4.9080943035722555,1.124969109222493,0.22920690590718834,0,0,2,0.0,0.0,1.12204732,2,typea,renault,distribution
2024-01-11 12:00:00,4.9080943035722555,0.6490013685846661,0.13223082696522434,0,0,2,0.0,0.0,1.12204732,2,typea,renault,distribution
2024-01-11 13:00:00,4.9080943035722555,0.6452782311285111,0.1314722560768359,0,0,2,0.0,0.0,1.12204732,2,typea,renault,distribution
2024-01-11 14:00:00,4.9080943035722555,1.1719229833895841,0.23877352611921582,0,0,2,0.0,0.0,1.12204732,2,typea,renault,distribution
2024-01-11 15:00:00,4.9080943035722555,0.5507114059630517,0.11220473200000002,0,0,2,0.0,0.0,1.12204732,2,typea,renault,distribution
2024-01-11 16:00:00,4.9080943035722555,0.7940603110027182,0.16178587082664198,0,0,2,0.0,0.0,1.12204732,2,typea,renault,distribution
