date,Distance_km_Vehicle_0,Distance_km_Vehicle_1,Distance_km_Vehicle_10,Distance_km_Vehicle_11,Distance_km_Vehicle_12,Distance_km_Vehicle_13,Distance_km_Vehicle_14,Distance_km_Vehicle_15,Distance_km_Vehicle_16,Distance_km_Vehicle_17,Distance_km_Vehicle_18,Distance_km_Vehicle_19,Distance_km_Vehicle_2,Distance_km_Vehicle_20,Distance_km_Vehicle_21,Distance_km_Vehicle_22,Distance_km_Vehicle_23,Distance_km_Vehicle_24,Distance_km_Vehicle_25,Distance_km_Vehicle_26,Distance_km_Vehicle_27,Distance_km_Vehicle_28,Distance_km_Vehicle_29,Distance_km_Vehicle_3,Distance_km_Vehicle_30,Distance_km_Vehicle_31,Distance_km_Vehicle_32,Distance_km_Vehicle_33,Distance_km_Vehicle_34,Distance_km_Vehicle_35,Distance_km_Vehicle_36,Distance_km_Vehicle_37,Distance_km_Vehicle_38,Distance_km_Vehicle_39,Distance_km_Vehicle_4,Distance_km_Vehicle_40,Distance_km_Vehicle_41,Distance_km_Vehicle_42,Distance_km_Vehicle_43,Distance_km_Vehicle_44,Distance_km_Vehicle_45,Distance_km_Vehicle_46,Distance_km_Vehicle_47,Distance_km_Vehicle_48,Distance_km_Vehicle_49,Distance_km_Vehicle_5,Distance_km_Vehicle_6,Distance_km_Vehicle_7,Distance_km_Vehicle_8,Distance_km_Vehicle_9
2023-01-31 12:00:00,3.747606598786531,6.811151304582568,6.009763953482086,5.8752400799433335,8.009028777540857,3.0912425075105037,10.002325398629667,6.797017577408191,6.525239081584801,4.446134733107351,6.679155001259098,2.4326766559427555,6.949986972455117,4.124584136129708,6.562378519488879,9.51700851712682,7.5906584663790175,5.435097238762411,6.333618889673601,5.458713220052272,4.974158755115264,5.330114755625443,5.28852113227167,5.624074378964758,9.479928979113016,11.811552560118667,7.167512764120409,9.247487227015093,8.562827453391,8.180613198794495,4.912644334773714,5.380917620961773,7.485064620748212,5.314473451510972,6.939087298286661,7.220492887261628,4.069676974267134,7.025333966429503,7.2226979359900625,7.304011501105683,7.646130880465413,3.405243083580539,7.0853503918989285,5.289179492517369,6.480921197723447,6.57815647917408,5.807772837998002,7.4093957395329495,5.7399374555845455,4.369350481633115
2023-01-31 13:00:00,3.747606598786531,6.811151304582568,6.009763953482086,5.8752400799433335,8.009028777540857,3.0912425075105037,10.002325398629667,6.797017577408191,6.525239081584801,4.446134733107351,6.679155001259098,2.4326766559427555,6.949986972455117,4.124584136129708,6.562378519488879,9.51700851712682,7.5906584663790175,5.435097238762411,6.333618889673601,5.458713220052272,4.974158755115264,5.330114755625443,5.28852113227167,5.624074378964758,9.479928979113016,11.811552560118667,7.167512764120409,9.247487227015093,8.562827453391,8.180613198794495,4.912644334773714,5.380917620961773,7.485064620748212,5.314473451510972,6.939087298286661,7.220492887261628,4.069676974267134,7.025333966429503,7.2226979359900625,7.304011501105683,7.646130880465413,3.405243083580539,7.0853503918989285,5.289179492517369,6.480921197723447,6.57815647917408,5.807772837998002,7.4093957395329495,5.7399374555845455,4.369350481633115
2023-01-31 14:00:00,3.747606598786531,6.811151304582568,6.009763953482086,5.8752400799433335,8.009028777540857,3.0912425075105037,10.002325398629667,6.797017577408191,6.525239081584801,4.446134733107351,6.679155001259098,2.4326766559427555,6.949986972455117,4.124584136129708,6.562378519488879,9.51700851712682,7.5906584663790175,5.435097238762411,6.333618889673601,5.458713220052272,4.974158755115264,5.330114755625443,5.28852113227167,5.624074378964758,9.479928979113016,11.811552560118667,7.167512764120409,9.247487227015093,8.562827453391,8.180613198794495,4.912644334773714,5.380917620961773,7.485064620748212,5.314473451510972,6.939087298286661,7.220492887261628,4.069676974267134,7.025333966429503,7.2226979359900625,7.304011501105683,7.646130880465413,3.405243083580539,7.0853503918989285,5.289179492517369,6.480921197723447,6.57815647917408,5.807772837998002,7.4093957395329495,5.7399374555845455,4.369350481633115
2023-01-31 15:00:00,3.747606598786531,6.811151304582568,6.009763953482086,5.8752400799433335,8.009028777540857,3.0912425075105037,10.002325398629667,6.797017577408191,6.525239081584801,4.446134733107351,6.679155001259098,2.4326766559427555,0.0,4.124584136129708,6.562378519488879,9.51700851712682,0.0,5.435097238762411,6.333618889673601,5.458713220052272,4.974158755115264,5.330114755625443,5.28852113227167,5.624074378964758,9.479928979113016,0.0,7.167512764120409,9.247487227015093,0.0,8.180613198794495,4.912644334773714,5.380917620961773,0.0,5.314473451510972,6.939087298286661,0.0,4.069676974267134,7.025333966429503,7.2226979359900625,7.304011501105683,7.646130880465413,0.0,0.0,0.0,6.480921197723447,6.57815647917408,5.807772837998002,0.0,5.7399374555845455,4.369350481633115
2023-01-31 16:00:00,3.7476065987865304,6.811151304582565,6.009763953482087,5.875240079943333,8.009028777540856,3.0912425075105032,10.002325398629669,6.797017577408194,6.525239081584803,4.446134733107349,6.679155001259097,2.432676655942756,6.949986972455116,4.124584136129708,6.56237851948888,9.51700851712682,7.590658466379019,5.435097238762412,6.333618889673601,5.458713220052273,4.974158755115265,5.330114755625445,5.288521132271669,5.624074378964758,9.479928979113021,11.811552560118669,7.167512764120408,9.247487227015093,8.562827453390998,8.180613198794493,4.912644334773715,5.380917620961774,7.4850646207482106,5.314473451510972,6.939087298286662,7.220492887261628,4.069676974267134,7.0253339664295025,7.222697935990063,7.304011501105684,7.646130880465412,3.405243083580538,7.085350391898928,5.28917949251737,6.480921197723449,6.578156479174081,5.8077728379980025,7.409395739532949,5.739937455584545,4.369350481633115
2023-01-31 17:00:00,3.7476065987865304,6.811151304582565,6.009763953482087,5.875240079943333,8.009028777540856,3.0912425075105032,10.002325398629669,6.797017577408194,6.525239081584803,4.446134733107349,6.679155001259097,2.432676655942756,6.949986972455116,4.124584136129708,6.56237851948888,9.51700851712682,7.590658466379019,5.435097238762412,6.333618889673601,5.458713220052273,4.974158755115265,5.330114755625445,5.288521132271669,5.624074378964758,0.0,11.811552560118669,7.167512764120408,9.247487227015093,8.562827453390998,8.180613198794493,4.912644334773715,5.380917620961774,7.4850646207482106,5.314473451510972,6.939087298286662,7.220492887261628,4.069676974267134,7.0253339664295025,0.0,7.304011501105684,7.646130880465412,3.405243083580538,7.085350391898928,5.28917949251737,6.480921197723449,6.578156479174081,5.8077728379980025,7.409395739532949,5.739937455584545,4.369350481633115
2023-01-31 18:00:00,3.7476065987865304,0.0,6.009763953482087,5.875240079943333,8.009028777540856,3.0912425075105032,10.002325398629669,6.797017577408194,6.525239081584803,4.446134733107349,6.679155001259097,2.432676655942756,6.949986972455116,4.124584136129708,6.56237851948888,9.51700851712682,7.590658466379019,5.435097238762412,6.333618889673601,5.458713220052273,4.974158755115265,5.330114755625445,5.288521132271669,5.624074378964758,0.0,11.811552560118669,7.167512764120408,0.0,0.0,8.180613198794493,0.0,0.0,0.0,5.314473451510972,6.939087298286662,7.220492887261628,4.069676974267134,7.0253339664295025,0.0,0.0,7.646130880465412,3.405243083580538,7.085350391898928,5.28917949251737,6.480921197723449,6.578156479174081,5.8077728379980025,7.409395739532949,5.739937455584545,4.369350481633115
2023-01-31 19:00:00,0.0,0.0,6.009763953482087,5.875240079943333,8.009028777540856,3.0912425075105032,10.002325398629669,6.797017577408194,0.0,0.0,6.679155001259097,2.432676655942756,0.0,4.124584136129708,6.56237851948888,0.0,7.590658466379019,5.435097238762412,0.0,0.0,4.974158755115265,5.330114755625445,0.0,5.624074378964758,0.0,0.0,7.167512764120408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.939087298286662,7.220492887261628,0.0,7.0253339664295025,0.0,0.0,7.646130880465412,3.405243083580538,7.085350391898928,0.0,6.480921197723449,6.578156479174081,5.8077728379980025,0.0,0.0,0.0
2023-01-31 20:00:00,0.0,0.0,6.009763953482087,0.0,8.009028777540856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56237851948888,0.0,7.590658466379019,0.0,0.0,0.0,4.974158755115265,0.0,0.0,5.624074378964758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.220492887261628,0.0,0.0,0.0,0.0,7.646130880465412,0.0,0.0,0.0,0.0,0.0,5.8077728379980025,0.0,0.0,0.0
2023-01-31 21:00:00,0.0,0.0,6.009763953482087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01 05:00:00,0.0,0.0,0.0,0.0,3.2881842846900162,0.0,0.0,0.0,6.566549994192598,7.380081748871431,0.0,0.0,0.0,6.263434981883342,5.014559996599789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.560057684782826,0.0,0.0,3.9493867521520474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.748285039011998,0.0,0.0,0.0,0.0,4.480140713655057,0.0,0.0,0.0
2023-02-01 06:00:00,0.0,3.6314975834370564,0.0,0.0,3.2881842846900162,0.0,6.776966186177973,0.0,6.566549994192598,7.380081748871431,0.0,6.1565854062753145,0.0,6.263434981883342,5.014559996599789,0.0,0.0,0.0,0.0,0.0,6.686088025392957,5.068457872038258,6.560057684782826,6.289332212974548,0.0,3.9493867521520474,0.0,6.299940001813498,0.0,0.0,7.6806474995785745,8.795314985252272,0.0,6.502538100373109,8.63047668423728,0.0,7.285846547482042,6.604500385488999,6.681547520921542,0.0,0.0,8.748285039011998,7.000711994839401,0.0,6.320966495903712,0.0,4.480140713655057,0.0,4.444642316900133,5.566692241718172
2023-02-01 07:00:00,8.77389407011628,3.6314975834370564,0.0,5.795136081145679,3.2881842846900162,8.011819632256254,6.776966186177973,8.726534943913743,6.566549994192598,7.380081748871431,7.220768195313364,6.1565854062753145,9.322955245865518,6.263434981883342,5.014559996599789,0.0,4.697957192668786,7.889741272355029,7.627135659035517,5.646654158365762,6.686088025392957,5.068457872038258,6.560057684782826,6.289332212974548,6.165174607698386,3.9493867521520474,0.0,6.299940001813498,6.698723267211607,7.7537480774551915,7.6806474995785745,8.795314985252272,8.014175230614589,6.502538100373109,8.63047668423728,8.967639648580393,7.285846547482042,6.604500385488999,6.681547520921542,7.59498817091135,0.0,8.748285039011998,7.000711994839401,6.27085204660064,6.320966495903712,9.564255872091271,4.480140713655057,9.650702071135264,4.444642316900133,5.566692241718172
2023-02-01 08:00:00,8.77389407011628,3.6314975834370564,6.259230951510469,5.795136081145679,3.2881842846900162,8.011819632256254,6.776966186177973,8.726534943913743,6.566549994192598,7.380081748871431,7.220768195313364,6.1565854062753145,9.322955245865518,6.263434981883342,5.014559996599789,5.155982765284611,4.697957192668786,7.889741272355029,7.627135659035517,5.646654158365762,6.686088025392957,5.068457872038258,6.560057684782826,6.289332212974548,6.165174607698386,3.9493867521520474,7.580990515958096,6.299940001813498,6.698723267211607,7.7537480774551915,7.6806474995785745,8.795314985252272,8.014175230614589,6.502538100373109,8.63047668423728,8.967639648580393,7.285846547482042,6.604500385488999,6.681547520921542,7.59498817091135,0.0,8.748285039011998,7.000711994839401,6.27085204660064,6.320966495903712,9.564255872091271,4.480140713655057,9.650702071135264,4.444642316900133,5.566692241718172
2023-02-01 09:00:00,8.77389407011628,3.6314975834370564,6.259230951510469,5.795136081145679,3.2881842846900162,8.011819632256254,6.776966186177973,8.726534943913743,6.566549994192598,7.380081748871431,7.220768195313364,6.1565854062753145,9.322955245865518,6.263434981883342,5.014559996599789,5.155982765284611,4.697957192668786,7.889741272355029,7.627135659035517,5.646654158365762,6.686088025392957,5.068457872038258,6.560057684782826,6.289332212974548,6.165174607698386,3.9493867521520474,7.580990515958096,6.299940001813498,6.698723267211607,7.7537480774551915,7.6806474995785745,8.795314985252272,8.014175230614589,6.502538100373109,8.63047668423728,8.967639648580393,7.285846547482042,6.604500385488999,6.681547520921542,7.59498817091135,9.109841007414351,8.748285039011998,7.000711994839401,6.27085204660064,6.320966495903712,9.564255872091271,4.480140713655057,9.650702071135264,4.444642316900133,5.566692241718172
2023-02-01 10:00:00,8.77389407011628,3.6314975834370564,6.259230951510469,5.795136081145679,3.2881842846900162,8.011819632256254,6.776966186177973,8.726534943913743,6.566549994192598,7.380081748871431,7.220768195313364,6.1565854062753145,9.322955245865518,6.263434981883342,5.014559996599789,5.155982765284611,4.697957192668786,7.889741272355029,7.627135659035517,5.646654158365762,6.686088025392957,5.068457872038258,6.560057684782826,6.289332212974548,6.165174607698386,3.9493867521520474,7.580990515958096,6.299940001813498,6.698723267211607,7.7537480774551915,7.6806474995785745,8.795314985252272,8.014175230614589,6.502538100373109,8.63047668423728,8.967639648580393,7.285846547482042,6.604500385488999,6.681547520921542,7.59498817091135,9.109841007414351,8.748285039011998,7.000711994839401,6.27085204660064,6.320966495903712,9.564255872091271,4.480140713655057,9.650702071135264,4.444642316900133,5.566692241718172
2023-02-01 11:00:00,8.77389407011628,3.6314975834370564,6.259230951510469,5.795136081145679,3.2881842846900162,8.011819632256254,6.776966186177973,8.726534943913743,6.566549994192598,7.380081748871431,7.220768195313364,6.1565854062753145,9.322955245865518,6.263434981883342,5.014559996599789,5.155982765284611,4.697957192668786,7.889741272355029,7.627135659035517,5.646654158365762,6.686088025392957,5.068457872038258,6.560057684782826,6.289332212974548,6.165174607698386,3.9493867521520474,7.580990515958096,6.299940001813498,6.698723267211607,7.7537480774551915,7.6806474995785745,8.795314985252272,8.014175230614589,6.502538100373109,8.63047668423728,8.967639648580393,7.285846547482042,6.604500385488999,6.681547520921542,7.59498817091135,9.109841007414351,8.748285039011998,7.000711994839401,6.27085204660064,6.320966495903712,9.564255872091271,4.480140713655057,9.650702071135264,4.444642316900133,5.566692241718172
2023-02-01 12:00:00,8.77389407011628,3.6314975834370564,6.259230951510469,5.795136081145679,3.2881842846900162,8.011819632256254,6.776966186177973,8.726534943913743,6.566549994192598,7.380081748871431,7.220768195313364,6.1565854062753145,9.322955245865518,6.263434981883342,5.014559996599789,5.155982765284611,4.697957192668786,7.889741272355029,7.627135659035517,5.646654158365762,6.686088025392957,5.068457872038258,6.560057684782826,6.289332212974548,6.165174607698386,3.9493867521520474,7.580990515958096,6.299940001813498,6.698723267211607,7.7537480774551915,7.6806474995785745,8.795314985252272,8.014175230614589,6.502538100373109,8.63047668423728,8.967639648580393,7.285846547482042,6.604500385488999,6.681547520921542,7.59498817091135,9.109841007414351,8.748285039011998,7.000711994839401,6.27085204660064,6.320966495903712,9.564255872091271,4.480140713655057,9.650702071135264,4.444642316900133,5.566692241718172
2023-02-01 13:00:00,8.77389407011628,3.6314975834370564,6.259230951510469,5.795136081145679,3.2881842846900162,8.011819632256254,6.776966186177973,8.726534943913743,6.566549994192598,7.380081748871431,7.220768195313364,6.1565854062753145,9.322955245865518,6.263434981883342,5.014559996599789,5.155982765284611,4.697957192668786,7.889741272355029,7.627135659035517,5.646654158365762,6.686088025392957,5.068457872038258,6.560057684782826,6.289332212974548,6.165174607698386,3.9493867521520474,7.580990515958096,6.299940001813498,6.698723267211607,7.7537480774551915,7.6806474995785745,8.795314985252272,8.014175230614589,6.502538100373109,8.63047668423728,8.967639648580393,7.285846547482042,6.604500385488999,6.681547520921542,7.59498817091135,9.109841007414351,8.748285039011998,7.000711994839401,6.27085204660064,6.320966495903712,9.564255872091271,4.480140713655057,9.650702071135264,4.444642316900133,5.566692241718172
2023-02-01 14:00:00,8.77389407011628,3.6314975834370564,6.259230951510469,5.795136081145679,3.2881842846900162,8.011819632256254,6.776966186177973,8.726534943913743,6.566549994192598,7.380081748871431,7.220768195313364,6.1565854062753145,9.322955245865518,6.263434981883342,5.014559996599789,5.155982765284611,4.697957192668786,7.889741272355029,7.627135659035517,5.646654158365762,6.686088025392957,5.068457872038258,6.560057684782826,6.289332212974548,6.165174607698386,3.9493867521520474,7.580990515958096,6.299940001813498,6.698723267211607,7.7537480774551915,7.6806474995785745,8.795314985252272,8.014175230614589,6.502538100373109,8.63047668423728,8.967639648580393,7.285846547482042,6.604500385488999,6.681547520921542,7.59498817091135,9.109841007414351,8.748285039011998,7.000711994839401,6.27085204660064,6.320966495903712,9.564255872091271,4.480140713655057,9.650702071135264,4.444642316900133,5.566692241718172
2023-02-01 15:00:00,8.77389407011628,3.6314975834370564,0.0,5.795136081145679,3.2881842846900162,8.011819632256254,6.776966186177973,8.726534943913743,0.0,7.380081748871431,7.220768195313364,6.1565854062753145,9.322955245865518,6.263434981883342,5.014559996599789,5.155982765284611,4.697957192668786,7.889741272355029,7.627135659035517,0.0,6.686088025392957,5.068457872038258,6.560057684782826,6.289332212974548,0.0,0.0,7.580990515958096,6.299940001813498,0.0,0.0,7.6806474995785745,8.795314985252272,0.0,6.502538100373109,8.63047668423728,8.967639648580393,0.0,6.604500385488999,6.681547520921542,7.59498817091135,9.109841007414351,8.748285039011998,7.000711994839401,6.27085204660064,6.320966495903712,9.564255872091271,4.480140713655057,9.650702071135264,4.444642316900133,5.566692241718172
2023-02-01 16:00:00,8.773894070116278,3.631497583437056,6.259230951510468,5.795136081145676,3.2881842846900167,8.011819632256257,6.776966186177972,8.726534943913745,6.566549994192598,7.38008174887143,7.220768195313366,6.156585406275315,9.322955245865517,6.26343498188334,5.014559996599789,5.15598276528461,4.697957192668787,7.889741272355029,7.627135659035517,5.646654158365762,6.686088025392958,5.06845787203826,6.560057684782827,6.289332212974548,6.165174607698387,3.9493867521520474,7.580990515958097,6.299940001813497,6.698723267211605,7.753748077455192,7.680647499578574,8.795314985252277,8.014175230614589,6.502538100373112,8.630476684237278,8.967639648580393,7.285846547482042,6.604500385488998,6.68154752092154,7.594988170911348,9.109841007414351,8.748285039012002,7.000711994839401,6.270852046600639,6.320966495903713,9.564255872091268,4.480140713655056,9.650702071135266,4.444642316900134,5.5666922417181715
2023-02-01 17:00:00,8.773894070116278,3.631497583437056,6.259230951510468,0.0,3.2881842846900167,8.011819632256257,6.776966186177972,8.726534943913745,6.566549994192598,7.38008174887143,7.220768195313366,6.156585406275315,9.322955245865517,6.26343498188334,5.014559996599789,5.15598276528461,4.697957192668787,7.889741272355029,7.627135659035517,5.646654158365762,6.686088025392958,5.06845787203826,6.560057684782827,6.289332212974548,6.165174607698387,3.9493867521520474,7.580990515958097,6.299940001813497,6.698723267211605,7.753748077455192,7.680647499578574,8.795314985252277,8.014175230614589,6.502538100373112,8.630476684237278,8.967639648580393,7.285846547482042,6.604500385488998,6.68154752092154,7.594988170911348,9.109841007414351,8.748285039012002,7.000711994839401,6.270852046600639,6.320966495903713,9.564255872091268,4.480140713655056,9.650702071135266,4.444642316900134,0.0
2023-02-01 18:00:00,0.0,3.631497583437056,6.259230951510468,0.0,3.2881842846900167,0.0,6.776966186177972,8.726534943913745,6.566549994192598,7.38008174887143,7.220768195313366,6.156585406275315,9.322955245865517,6.26343498188334,5.014559996599789,5.15598276528461,4.697957192668787,7.889741272355029,7.627135659035517,5.646654158365762,0.0,0.0,6.560057684782827,6.289332212974548,6.165174607698387,3.9493867521520474,7.580990515958097,6.299940001813497,6.698723267211605,7.753748077455192,7.680647499578574,0.0,8.014175230614589,6.502538100373112,8.630476684237278,8.967639648580393,7.285846547482042,6.604500385488998,0.0,7.594988170911348,9.109841007414351,0.0,7.000711994839401,6.270852046600639,6.320966495903713,9.564255872091268,4.480140713655056,9.650702071135266,4.444642316900134,0.0
2023-02-01 19:00:00,0.0,0.0,6.259230951510468,0.0,3.2881842846900167,0.0,6.776966186177972,8.726534943913745,6.566549994192598,0.0,7.220768195313366,0.0,0.0,6.26343498188334,5.014559996599789,0.0,4.697957192668787,0.0,0.0,5.646654158365762,0.0,0.0,6.560057684782827,6.289332212974548,6.165174607698387,3.9493867521520474,0.0,6.299940001813497,0.0,7.753748077455192,7.680647499578574,0.0,8.014175230614589,0.0,8.630476684237278,0.0,7.285846547482042,6.604500385488998,0.0,7.594988170911348,0.0,0.0,0.0,6.270852046600639,0.0,0.0,0.0,0.0,4.444642316900134,0.0
2023-02-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.289332212974548,6.165174607698387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.630476684237278,0.0,0.0,0.0,0.0,7.594988170911348,0.0,0.0,0.0,6.270852046600639,0.0,0.0,0.0,0.0,4.444642316900134,0.0
2023-02-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.113705781575649,0.0
2023-02-02 05:00:00,0.0,0.0,0.0,0.0,4.454655038483047,0.0,0.0,0.0,0.0,6.615070491716972,0.0,6.150684375931456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421759201018818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.467546166815321,0.0,0.0,0.0,0.0,6.970869380366752,0.0,8.127104113151082,0.0,0.0,0.0,0.0,0.0,0.0,6.113705781575649,0.0
