date,Distance_km_Vehicle_0,Distance_km_Vehicle_1,Distance_km_Vehicle_10,Distance_km_Vehicle_11,Distance_km_Vehicle_12,Distance_km_Vehicle_13,Distance_km_Vehicle_14,Distance_km_Vehicle_15,Distance_km_Vehicle_16,Distance_km_Vehicle_17,Distance_km_Vehicle_18,Distance_km_Vehicle_19,Distance_km_Vehicle_2,Distance_km_Vehicle_20,Distance_km_Vehicle_21,Distance_km_Vehicle_22,Distance_km_Vehicle_23,Distance_km_Vehicle_24,Distance_km_Vehicle_3,Distance_km_Vehicle_4,Distance_km_Vehicle_5,Distance_km_Vehicle_6,Distance_km_Vehicle_7,Distance_km_Vehicle_8,Distance_km_Vehicle_9
2023-01-13 11:00:00,28.447155067357922,22.34852796781433,28.29587667027201,27.586769645258737,38.095238095238095,24.63743313700772,30.151421657488505,28.274514436071392,30.878960496776184,17.781525085216085,26.023427595289835,18.856981142007506,25.186805897576093,23.41746410501795,25.700878447788508,29.650980545338335,26.115231167148245,21.04722994695324,33.78393681463865,24.29048299225848,33.60680675346532,29.730027590966788,21.129265941164327,24.00988367406578,26.271116741280732
2023-01-13 12:00:00,28.447155067357922,22.34852796781433,28.29587667027201,27.586769645258737,38.095238095238095,24.63743313700772,30.151421657488505,28.274514436071392,30.878960496776184,17.781525085216085,26.023427595289835,18.856981142007506,25.186805897576093,23.41746410501795,25.700878447788508,29.650980545338335,26.115231167148245,21.04722994695324,33.78393681463865,24.29048299225848,33.60680675346532,29.730027590966788,21.129265941164327,24.00988367406578,26.271116741280732
2023-01-13 13:00:00,28.447155067357922,22.34852796781433,28.29587667027201,27.586769645258737,38.095238095238095,24.63743313700772,30.151421657488505,28.274514436071392,30.878960496776184,17.781525085216085,26.023427595289835,18.856981142007506,25.186805897576093,23.41746410501795,25.700878447788508,29.650980545338335,26.115231167148245,21.04722994695324,33.78393681463865,24.29048299225848,33.60680675346532,29.730027590966788,21.129265941164327,24.00988367406578,26.271116741280732
2023-01-13 14:00:00,28.447155067357922,22.34852796781433,28.29587667027201,27.586769645258737,38.095238095238095,24.63743313700772,30.151421657488505,28.274514436071392,30.878960496776184,17.781525085216085,26.023427595289835,18.856981142007506,25.186805897576093,23.41746410501795,25.700878447788508,29.650980545338335,26.115231167148245,21.04722994695324,33.78393681463865,24.29048299225848,33.60680675346532,29.730027590966788,21.129265941164327,24.00988367406578,26.271116741280732
2023-01-13 15:00:00,28.447155067357922,22.34852796781433,28.29587667027201,27.586769645258737,38.095238095238095,24.63743313700772,30.151421657488505,28.274514436071392,30.878960496776184,17.781525085216085,26.023427595289835,18.856981142007506,25.186805897576093,23.41746410501795,25.700878447788508,29.650980545338335,26.115231167148245,21.04722994695324,33.78393681463865,24.29048299225848,33.60680675346532,29.730027590966788,21.129265941164327,24.00988367406578,26.271116741280732
2023-01-13 16:00:00,28.447155067357922,22.34852796781433,28.29587667027201,27.586769645258737,38.095238095238095,24.63743313700772,30.151421657488505,28.274514436071392,30.878960496776184,17.781525085216085,26.023427595289835,18.856981142007506,25.186805897576093,23.41746410501795,25.700878447788508,29.650980545338335,26.115231167148245,21.04722994695324,33.78393681463865,24.29048299225848,33.60680675346532,29.730027590966788,21.129265941164327,24.00988367406578,26.271116741280732
2023-01-13 17:00:00,28.447155067357922,22.34852796781433,28.29587667027201,27.586769645258737,38.095238095238095,24.63743313700772,30.151421657488505,28.274514436071392,30.878960496776184,17.781525085216085,26.023427595289835,18.856981142007506,25.186805897576093,23.41746410501795,25.700878447788508,29.650980545338335,26.115231167148245,21.04722994695324,33.78393681463865,24.29048299225848,33.60680675346532,29.730027590966788,21.129265941164327,24.00988367406578,26.271116741280732
2023-01-13 18:00:00,28.447155067357922,22.34852796781433,28.29587667027201,27.586769645258737,38.095238095238095,24.63743313700772,30.151421657488505,0.0,30.878960496776184,17.781525085216085,26.023427595289835,18.856981142007506,25.186805897576093,23.41746410501795,25.700878447788508,29.650980545338335,26.115231167148245,21.04722994695324,33.78393681463865,24.29048299225848,33.60680675346532,29.730027590966788,21.129265941164327,24.00988367406578,26.271116741280732
2023-01-13 19:00:00,28.447155067357922,0.0,28.29587667027201,27.586769645258737,38.095238095238095,24.63743313700772,30.151421657488505,0.0,30.878960496776184,17.781525085216085,26.023427595289835,18.856981142007506,25.186805897576093,0.0,25.700878447788508,29.650980545338335,0.0,21.04722994695324,0.0,24.29048299225848,0.0,29.730027590966788,21.129265941164327,0.0,26.271116741280732
2023-01-13 20:00:00,0.0,0.0,0.0,0.0,0.0,24.63743313700772,30.151421657488505,0.0,0.0,17.781525085216085,0.0,18.856981142007506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.730027590966788,0.0,0.0,0.0
2023-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.62825642077252,0.0,0.0,0.0,28.26748987711017,0.0,0.0,0.0,0.0,0.0,0.0,24.8959551801563,0.0,0.0
2023-01-14 08:00:00,33.353792014721456,32.33420701024131,0.0,0.0,36.32931375481217,0.0,28.22865041841834,24.30248825031798,0.0,0.0,0.0,26.62825642077252,0.0,23.225217878915004,19.77819815257875,28.26748987711017,0.0,0.0,0.0,31.03588981179421,0.0,30.83203234547015,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 09:00:00,33.353792014721456,32.33420701024131,26.029485208270263,33.65126123980819,36.32931375481217,0.0,28.22865041841834,24.30248825031798,30.891973257613902,41.84500306638952,26.378161071832213,26.62825642077252,0.0,23.225217878915004,19.77819815257875,28.26748987711017,41.525178978320746,26.584434573424367,0.0,31.03588981179421,0.0,30.83203234547015,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 10:00:00,33.353792014721456,32.33420701024131,26.029485208270263,33.65126123980819,36.32931375481217,29.509929329800435,28.22865041841834,24.30248825031798,30.891973257613902,41.84500306638952,26.378161071832213,26.62825642077252,38.44049057653888,23.225217878915004,19.77819815257875,28.26748987711017,41.525178978320746,26.584434573424367,34.333706464724656,31.03588981179421,40.0,30.83203234547015,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 11:00:00,33.353792014721456,32.33420701024131,26.029485208270263,33.65126123980819,36.32931375481217,29.509929329800435,28.22865041841834,24.30248825031798,30.891973257613902,41.84500306638952,26.378161071832213,26.62825642077252,38.44049057653888,23.225217878915004,19.77819815257875,28.26748987711017,41.525178978320746,26.584434573424367,34.333706464724656,31.03588981179421,40.0,30.83203234547015,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 12:00:00,33.353792014721456,32.33420701024131,26.029485208270263,33.65126123980819,36.32931375481217,29.509929329800435,28.22865041841834,24.30248825031798,30.891973257613902,41.84500306638952,26.378161071832213,26.62825642077252,38.44049057653888,23.225217878915004,19.77819815257875,28.26748987711017,41.525178978320746,26.584434573424367,34.333706464724656,31.03588981179421,40.0,30.83203234547015,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 13:00:00,33.353792014721456,32.33420701024131,26.029485208270263,33.65126123980819,36.32931375481217,29.509929329800435,28.22865041841834,24.30248825031798,30.891973257613902,41.84500306638952,26.378161071832213,26.62825642077252,38.44049057653888,23.225217878915004,19.77819815257875,28.26748987711017,41.525178978320746,26.584434573424367,34.333706464724656,31.03588981179421,40.0,30.83203234547015,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 14:00:00,33.353792014721456,32.33420701024131,26.029485208270263,33.65126123980819,36.32931375481217,29.509929329800435,28.22865041841834,24.30248825031798,30.891973257613902,41.84500306638952,26.378161071832213,26.62825642077252,38.44049057653888,23.225217878915004,19.77819815257875,28.26748987711017,41.525178978320746,26.584434573424367,34.333706464724656,31.03588981179421,40.0,30.83203234547015,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 15:00:00,33.353792014721456,32.33420701024131,26.029485208270263,33.65126123980819,36.32931375481217,29.509929329800435,28.22865041841834,24.30248825031798,30.891973257613902,41.84500306638952,26.378161071832213,26.62825642077252,38.44049057653888,23.225217878915004,19.77819815257875,28.26748987711017,41.525178978320746,26.584434573424367,34.333706464724656,31.03588981179421,40.0,30.83203234547015,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 16:00:00,33.353792014721456,32.33420701024131,26.029485208270263,33.65126123980819,36.32931375481217,29.509929329800435,28.22865041841834,24.30248825031798,30.891973257613902,41.84500306638952,26.378161071832213,26.62825642077252,38.44049057653888,23.225217878915004,19.77819815257875,28.26748987711017,41.525178978320746,26.584434573424367,34.333706464724656,31.03588981179421,40.0,30.83203234547015,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 17:00:00,33.353792014721456,32.33420701024131,26.029485208270263,33.65126123980819,36.32931375481217,29.509929329800435,28.22865041841834,24.30248825031798,30.891973257613902,41.84500306638952,26.378161071832213,26.62825642077252,38.44049057653888,23.225217878915004,19.77819815257875,28.26748987711017,41.525178978320746,26.584434573424367,34.333706464724656,31.03588981179421,40.0,30.83203234547015,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 18:00:00,33.353792014721456,32.33420701024131,26.029485208270263,33.65126123980819,36.32931375481217,29.509929329800435,28.22865041841834,24.30248825031798,30.891973257613902,41.84500306638952,26.378161071832213,26.62825642077252,38.44049057653888,23.225217878915004,19.77819815257875,28.26748987711017,0.0,26.584434573424367,34.333706464724656,31.03588981179421,40.0,30.83203234547015,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 19:00:00,33.353792014721456,32.33420701024131,26.029485208270263,0.0,0.0,29.509929329800435,28.22865041841834,0.0,0.0,0.0,26.378161071832213,26.62825642077252,0.0,0.0,19.77819815257875,28.26748987711017,0.0,0.0,34.333706464724656,31.03588981179421,40.0,0.0,24.8959551801563,23.275562504485922,30.6010229919936
2023-01-14 20:00:00,0.0,0.0,0.0,0.0,0.0,29.509929329800435,0.0,0.0,0.0,0.0,26.378161071832213,0.0,0.0,0.0,19.77819815257875,28.26748987711017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.275562504485922,0.0
2023-01-14 21:00:00,0.0,0.0,0.0,0.0,0.0,29.509929329800435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.275562504485922,0.0
2023-01-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.275562504485922,0.0
2023-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 07:00:00,0.0,23.72302610088938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923076923077,0.0,0.0,0.0,25.152512068262922,0.0,0.0,0.0,0.0,0.0,31.372549019607842,0.0,0.0,0.0,0.0,0.0
2023-01-15 08:00:00,30.455786974964283,23.72302610088938,34.555736474499184,28.015043527517992,33.92176158914788,0.0,28.821802159968925,36.247425165374544,0.0,30.76923076923077,0.0,22.204358669833677,0.0,25.152512068262922,34.8327276654827,0.0,25.363077979781146,27.067448449606676,26.616262045327467,31.372549019607842,0.0,0.0,0.0,0.0,27.944868255664822
2023-01-15 09:00:00,30.455786974964283,23.72302610088938,34.555736474499184,28.015043527517992,33.92176158914788,0.0,28.821802159968925,36.247425165374544,0.0,30.76923076923077,32.05030396487711,22.204358669833677,29.537727690065935,25.152512068262922,34.8327276654827,0.0,25.363077979781146,27.067448449606676,26.616262045327467,31.372549019607842,0.0,0.0,27.02535007111907,21.62253427572371,27.944868255664822
2023-01-15 10:00:00,30.455786974964283,23.72302610088938,34.555736474499184,28.015043527517992,33.92176158914788,0.0,28.821802159968925,36.247425165374544,39.871807272793525,30.76923076923077,32.05030396487711,22.204358669833677,29.537727690065935,25.152512068262922,34.8327276654827,27.995814171253127,25.363077979781146,27.067448449606676,26.616262045327467,31.372549019607842,37.2093023255814,34.50250010230203,27.02535007111907,21.62253427572371,27.944868255664822
2023-01-15 11:00:00,30.455786974964283,23.72302610088938,34.555736474499184,28.015043527517992,33.92176158914788,41.885161799159455,28.821802159968925,36.247425165374544,39.871807272793525,30.76923076923077,32.05030396487711,22.204358669833677,29.537727690065935,25.152512068262922,34.8327276654827,27.995814171253127,25.363077979781146,27.067448449606676,26.616262045327467,31.372549019607842,37.2093023255814,34.50250010230203,27.02535007111907,21.62253427572371,27.944868255664822
2023-01-15 12:00:00,30.455786974964283,23.72302610088938,34.555736474499184,28.015043527517992,33.92176158914788,41.885161799159455,28.821802159968925,36.247425165374544,39.871807272793525,30.76923076923077,32.05030396487711,22.204358669833677,29.537727690065935,25.152512068262922,34.8327276654827,27.995814171253127,25.363077979781146,27.067448449606676,26.616262045327467,31.372549019607842,37.2093023255814,34.50250010230203,27.02535007111907,21.62253427572371,27.944868255664822
2023-01-15 13:00:00,30.455786974964283,23.72302610088938,34.555736474499184,28.015043527517992,33.92176158914788,41.885161799159455,28.821802159968925,36.247425165374544,39.871807272793525,30.76923076923077,32.05030396487711,22.204358669833677,29.537727690065935,25.152512068262922,34.8327276654827,27.995814171253127,25.363077979781146,27.067448449606676,26.616262045327467,31.372549019607842,37.2093023255814,34.50250010230203,27.02535007111907,21.62253427572371,27.944868255664822
2023-01-15 14:00:00,30.455786974964283,23.72302610088938,34.555736474499184,28.015043527517992,33.92176158914788,41.885161799159455,28.821802159968925,36.247425165374544,39.871807272793525,30.76923076923077,32.05030396487711,22.204358669833677,29.537727690065935,25.152512068262922,34.8327276654827,27.995814171253127,25.363077979781146,27.067448449606676,26.616262045327467,31.372549019607842,37.2093023255814,34.50250010230203,27.02535007111907,21.62253427572371,27.944868255664822
2023-01-15 15:00:00,30.455786974964283,23.72302610088938,34.555736474499184,28.015043527517992,33.92176158914788,41.885161799159455,28.821802159968925,36.247425165374544,39.871807272793525,30.76923076923077,32.05030396487711,22.204358669833677,29.537727690065935,25.152512068262922,34.8327276654827,27.995814171253127,25.363077979781146,27.067448449606676,26.616262045327467,31.372549019607842,37.2093023255814,34.50250010230203,27.02535007111907,21.62253427572371,27.944868255664822
2023-01-15 16:00:00,30.455786974964283,23.72302610088938,34.555736474499184,28.015043527517992,33.92176158914788,41.885161799159455,28.821802159968925,36.247425165374544,39.871807272793525,30.76923076923077,32.05030396487711,22.204358669833677,29.537727690065935,25.152512068262922,34.8327276654827,27.995814171253127,25.363077979781146,27.067448449606676,26.616262045327467,31.372549019607842,37.2093023255814,34.50250010230203,27.02535007111907,21.62253427572371,27.944868255664822
2023-01-15 17:00:00,30.455786974964283,23.72302610088938,34.555736474499184,28.015043527517992,33.92176158914788,41.885161799159455,28.821802159968925,36.247425165374544,39.871807272793525,30.76923076923077,32.05030396487711,22.204358669833677,29.537727690065935,25.152512068262922,34.8327276654827,27.995814171253127,25.363077979781146,27.067448449606676,26.616262045327467,31.372549019607842,37.2093023255814,34.50250010230203,27.02535007111907,21.62253427572371,27.944868255664822
2023-01-15 18:00:00,30.455786974964283,23.72302610088938,0.0,28.015043527517992,33.92176158914788,41.885161799159455,28.821802159968925,36.247425165374544,39.871807272793525,30.76923076923077,32.05030396487711,22.204358669833677,29.537727690065935,25.152512068262922,34.8327276654827,27.995814171253127,25.363077979781146,27.067448449606676,0.0,31.372549019607842,37.2093023255814,34.50250010230203,27.02535007111907,21.62253427572371,27.944868255664822
2023-01-15 19:00:00,0.0,23.72302610088938,0.0,28.015043527517992,0.0,41.885161799159455,0.0,0.0,39.871807272793525,30.76923076923077,32.05030396487711,22.204358669833677,29.537727690065935,25.152512068262922,0.0,27.995814171253127,25.363077979781146,27.067448449606676,0.0,31.372549019607842,37.2093023255814,0.0,0.0,0.0,0.0
2023-01-15 20:00:00,0.0,23.72302610088938,0.0,28.015043527517992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.204358669833677,0.0,0.0,0.0,0.0,25.363077979781146,0.0,0.0,0.0,37.2093023255814,0.0,0.0,0.0,0.0
2023-01-15 21:00:00,0.0,23.72302610088938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.204358669833677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 07:00:00,0.0,23.29626718671334,0.0,0.0,0.0,0.0,15.999976859728013,26.509009803907333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 08:00:00,0.0,23.29626718671334,0.0,27.750916650056933,0.0,29.907741661114063,15.999976859728013,26.509009803907333,0.0,32.281781598935154,0.0,23.4746082528108,0.0,26.461439729644614,0.0,32.15839822656964,27.21965358158972,0.0,25.557713288355078,0.0,0.0,0.0,0.0,28.626860706662594,25.296252718799053
2023-01-16 09:00:00,28.396078962850982,23.29626718671334,0.0,27.750916650056933,0.0,29.907741661114063,15.999976859728013,26.509009803907333,30.984011452915333,32.281781598935154,23.435666643578113,23.4746082528108,0.0,26.461439729644614,32.4516337014829,32.15839822656964,27.21965358158972,25.26260895786195,25.557713288355078,23.67744404463399,30.477698244977226,18.920886990608306,24.327512934461875,28.626860706662594,25.296252718799053
2023-01-16 10:00:00,28.396078962850982,23.29626718671334,33.86217820808375,27.750916650056933,30.367946820313644,29.907741661114063,15.999976859728013,26.509009803907333,30.984011452915333,32.281781598935154,23.435666643578113,23.4746082528108,32.16717569851812,26.461439729644614,32.4516337014829,32.15839822656964,27.21965358158972,25.26260895786195,25.557713288355078,23.67744404463399,30.477698244977226,18.920886990608306,24.327512934461875,28.626860706662594,25.296252718799053
2023-01-16 11:00:00,28.396078962850982,23.29626718671334,33.86217820808375,27.750916650056933,30.367946820313644,29.907741661114063,15.999976859728013,26.509009803907333,30.984011452915333,32.281781598935154,23.435666643578113,23.4746082528108,32.16717569851812,26.461439729644614,32.4516337014829,32.15839822656964,27.21965358158972,25.26260895786195,25.557713288355078,23.67744404463399,30.477698244977226,18.920886990608306,24.327512934461875,28.626860706662594,25.296252718799053
2023-01-16 12:00:00,28.396078962850982,23.29626718671334,33.86217820808375,27.750916650056933,30.367946820313644,29.907741661114063,15.999976859728013,26.509009803907333,30.984011452915333,32.281781598935154,23.435666643578113,23.4746082528108,32.16717569851812,26.461439729644614,32.4516337014829,32.15839822656964,27.21965358158972,25.26260895786195,25.557713288355078,23.67744404463399,30.477698244977226,18.920886990608306,24.327512934461875,28.626860706662594,25.296252718799053
2023-01-16 13:00:00,28.396078962850982,23.29626718671334,33.86217820808375,27.750916650056933,30.367946820313644,29.907741661114063,15.999976859728013,26.509009803907333,30.984011452915333,32.281781598935154,23.435666643578113,23.4746082528108,32.16717569851812,26.461439729644614,32.4516337014829,32.15839822656964,27.21965358158972,25.26260895786195,25.557713288355078,23.67744404463399,30.477698244977226,18.920886990608306,24.327512934461875,28.626860706662594,25.296252718799053
2023-01-16 14:00:00,28.396078962850982,23.29626718671334,33.86217820808375,27.750916650056933,30.367946820313644,29.907741661114063,15.999976859728013,26.509009803907333,30.984011452915333,32.281781598935154,23.435666643578113,23.4746082528108,32.16717569851812,26.461439729644614,32.4516337014829,32.15839822656964,27.21965358158972,25.26260895786195,25.557713288355078,23.67744404463399,30.477698244977226,18.920886990608306,24.327512934461875,28.626860706662594,25.296252718799053
2023-01-16 15:00:00,28.396078962850982,23.29626718671334,33.86217820808375,27.750916650056933,30.367946820313644,29.907741661114063,15.999976859728013,26.509009803907333,30.984011452915333,32.281781598935154,23.435666643578113,23.4746082528108,32.16717569851812,26.461439729644614,32.4516337014829,32.15839822656964,27.21965358158972,25.26260895786195,25.557713288355078,23.67744404463399,30.477698244977226,18.920886990608306,24.327512934461875,28.626860706662594,25.296252718799053
2023-01-16 16:00:00,28.396078962850982,23.29626718671334,33.86217820808375,27.750916650056933,30.367946820313644,29.907741661114063,15.999976859728013,26.509009803907333,30.984011452915333,32.281781598935154,23.435666643578113,23.4746082528108,32.16717569851812,26.461439729644614,32.4516337014829,32.15839822656964,27.21965358158972,25.26260895786195,25.557713288355078,23.67744404463399,30.477698244977226,18.920886990608306,24.327512934461875,28.626860706662594,25.296252718799053
2023-01-16 17:00:00,28.396078962850982,23.29626718671334,33.86217820808375,27.750916650056933,30.367946820313644,29.907741661114063,15.999976859728013,26.509009803907333,30.984011452915333,32.281781598935154,23.435666643578113,23.4746082528108,32.16717569851812,26.461439729644614,32.4516337014829,32.15839822656964,27.21965358158972,25.26260895786195,25.557713288355078,23.67744404463399,30.477698244977226,18.920886990608306,24.327512934461875,28.626860706662594,25.296252718799053
2023-01-16 18:00:00,28.396078962850982,23.29626718671334,33.86217820808375,27.750916650056933,30.367946820313644,29.907741661114063,15.999976859728013,26.509009803907333,30.984011452915333,32.281781598935154,23.435666643578113,23.4746082528108,0.0,26.461439729644614,32.4516337014829,0.0,27.21965358158972,25.26260895786195,25.557713288355078,23.67744404463399,30.477698244977226,18.920886990608306,24.327512934461875,28.626860706662594,25.296252718799053
2023-01-16 19:00:00,28.396078962850982,23.29626718671334,33.86217820808375,0.0,0.0,29.907741661114063,15.999976859728013,26.509009803907333,30.984011452915333,0.0,23.435666643578113,23.4746082528108,0.0,0.0,32.4516337014829,0.0,27.21965358158972,25.26260895786195,25.557713288355078,0.0,0.0,18.920886990608306,24.327512934461875,28.626860706662594,0.0
2023-01-16 20:00:00,0.0,23.29626718671334,0.0,0.0,0.0,0.0,15.999976859728013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.557713288355078,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.999976859728013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
