date,Consumption_kWh_Vehicle_0,Consumption_kWh_Vehicle_1,Consumption_kWh_Vehicle_10,Consumption_kWh_Vehicle_11,Consumption_kWh_Vehicle_12,Consumption_kWh_Vehicle_13,Consumption_kWh_Vehicle_14,Consumption_kWh_Vehicle_15,Consumption_kWh_Vehicle_16,Consumption_kWh_Vehicle_17,Consumption_kWh_Vehicle_18,Consumption_kWh_Vehicle_19,Consumption_kWh_Vehicle_2,Consumption_kWh_Vehicle_20,Consumption_kWh_Vehicle_21,Consumption_kWh_Vehicle_22,Consumption_kWh_Vehicle_23,Consumption_kWh_Vehicle_24,Consumption_kWh_Vehicle_25,Consumption_kWh_Vehicle_26,Consumption_kWh_Vehicle_27,Consumption_kWh_Vehicle_28,Consumption_kWh_Vehicle_29,Consumption_kWh_Vehicle_3,Consumption_kWh_Vehicle_4,Consumption_kWh_Vehicle_5,Consumption_kWh_Vehicle_6,Consumption_kWh_Vehicle_7,Consumption_kWh_Vehicle_8,Consumption_kWh_Vehicle_9
2023-04-19 09:00:00,0.6407736753488138,1.57541178140166,0.4072738808780543,0.0,0.8508128506917996,2.3743303375412834,0.8455146369664751,1.7735776908882677,1.3311197344270955,0.6388643349321388,0.0,1.063554573806641,0.5205220174798892,0.49522576353994463,0.7022549106897535,2.3063284553977383,0.6037704938457984,2.869248560661006,2.0806647433461434,2.5569595412055413,2.099525581658518,1.487977163420185,0.0,2.734633245898504,0.9001555799072368,0.6548374054711741,0.4640042713870184,2.735219871112506,3.249291317774186,2.40796549063546
2023-04-19 10:00:00,1.99553766080453,1.2476468908122305,1.2177457140483037,0.7462619602687366,0.8022334748404932,1.2686650884056818,1.3228181245325827,1.6512620562210505,1.9106849756562585,0.8429856451589858,1.030029869959196,3.324152631847715,0.5205220174798892,1.2749410251067859,0.8000332908078281,1.513414544074757,0.9526832220746352,0.7976266021095803,0.8196415529717891,1.7886231635687624,2.431200805454714,1.8380307635851834,1.8031299353390495,2.587144465022653,1.121787898763121,1.5927196993985375,0.9653430911919954,0.6078266380250014,1.163911698336622,1.875990540857349
2023-04-19 11:00:00,1.0164712012938955,1.6610482538306592,1.0380065105239027,0.7462619602687366,0.5741883077791676,3.6323061882056518,3.804815866349138,0.6761185267789602,1.061053719983724,0.6529962007318713,1.05843023303672,1.185513771687192,1.075399888106625,0.9984129769484469,1.7115810541043845,0.9342448751674012,1.2971614094761592,1.52308024409856,1.0350308793782312,3.4384012978524057,2.9880450033811203,1.1703638217435126,2.832293219550188,1.4160170086025567,0.7267501262895065,0.6075053035405005,0.636350055651924,0.6078266380250014,1.016382289236097,0.8876085855602464
2023-04-19 12:00:00,2.8834815390696624,0.8048177511934647,1.6113879231964,0.9182148438983063,1.08752234155346,1.2555515760887057,3.804815866349138,0.6761185267789602,1.1626326760183558,2.5698650581816924,1.6088127199709792,1.063554573806641,0.5205220174798892,1.7119611922161633,1.5731498657052603,1.9120116455473173,1.1784509713958555,1.713214171877447,2.4729305142225324,3.736239219737076,0.8983687682273379,3.1520724654225236,0.6293984932333753,2.663249809317717,1.0130998874838952,1.1200979544196947,0.7504918343695012,0.6078266380250014,0.7403713706682049,1.3372766776252667
2023-04-19 13:00:00,0.964551511352768,1.0259884056205093,0.9442125670033413,1.9919683834140036,0.9129317919641647,1.4594137415562842,1.241790370269108,0.6761185267789602,1.0111677267459223,0.6654839556360767,0.750182381885625,2.1687512658487966,0.8213582914618639,1.0911899953906223,2.3362308332154686,0.5125174345328306,0.8741567723451928,2.6270132531740202,1.2304492382586205,1.6070877057390789,1.1893048685249796,1.3299823084476883,1.2538625061339808,1.536945081621458,1.2472349630446924,1.5415570119926516,0.6175506654008888,0.6078266380250014,0.7403713706682049,3.918277368924398
2023-04-19 14:00:00,0.6407736753488138,3.5771275514667034,1.0034605951133493,1.352961776701164,1.1870616676395387,0.8071791529345893,1.4522556743270945,0.6761185267789602,0.6337710960565849,1.934566090253862,1.5883149175837414,1.4236739786168244,0.6459983494113221,1.1982219006573078,0.9410180544676536,1.1307387009770067,1.3665101887575435,1.3084323021601825,1.517802861675788,1.1625555686844466,2.7942160796810445,0.869261699790094,1.0325187192857663,5.997688371787095,0.6703101213121877,0.9423442075018121,0.4391770179829379,0.6078266380250014,1.239383536361028,0.8876085855602464
2023-04-19 15:00:00,0.6407736753488138,1.7179741437809468,0.37060300399864843,1.482208332744501,1.034187531048597,1.0446990703830852,3.804815866349138,1.6106987554788843,0.8649698492680191,2.8748895071946245,1.0274034583926224,1.6531488377302235,1.932604035303577,1.7119611922161633,1.253418021893833,0.9763509036819777,0.8365166867855561,1.0139520222841603,0.686706015183498,1.2727889441587448,2.9880450033811203,2.839360231691074,1.6853522610554026,2.9013814745134012,0.6703101213121877,1.1123427027460513,1.1220768288857943,1.2143200113808323,0.8453565777071513,1.5009703150376208
2023-04-19 16:00:00,0.6407736753488138,1.1499384657213536,1.1857942200308857,1.0830682150275266,0.5383898632691368,2.6207004891476124,1.1220328653384641,0.6761185267789602,0.6337710960565849,0.6388643349321388,0.750182381885625,1.5569777647876046,0.7135292822362752,0.3804358204924807,3.1601470981038906,1.3801186882856038,0.7303985175816413,0.9205753901343239,1.172058472346501,4.3049720693354185,0.9035993001346729,2.6648431100200254,1.2902436688578693,1.35465941409705,0.680754218799096,1.257567486326757,0.555904151424012,1.0523589917720029,0.7403713706682049,3.500682779235099
2023-04-19 17:00:00,0.6407736753488138,1.5859463510016938,1.6677135179939178,1.555291161400243,0.48549835462763397,0.9468730916505569,1.2998958552760926,0.8523365141349123,2.168036984814923,0.6388643349321388,0.9638151895042204,3.2295855352448255,1.0902926024904442,1.1571026420129114,1.2619215320995794,1.788269808629973,1.0801451972328184,2.9717745692714175,0.6455517008881096,4.760848910769927,2.154054587929628,1.477706285853302,0.7102341108116378,1.3328196381749098,0.6703101213121877,0.9709141390504384,1.2955924720447372,1.2295906450532352,1.111901928193577,1.1462809132246974
2023-04-19 18:00:00,1.1895305424675902,0.7949172336592675,0.4985035312773528,0.7462619602687366,0.48549835462763397,0.8159785217918426,1.1563555377009296,0.6761185267789602,0.6337710960565849,1.1269873112499622,0.750182381885625,1.063554573806641,0.5205220174798892,0.8869225602922496,3.1601470981038906,1.2213199347960229,0.41133121105997994,2.105769835260999,1.6709399731213967,3.6273729390869787,2.9880450033811203,0.7816580561930405,1.9270671304763618,1.3328196381749098,1.0014684022317863,0.6993898883966624,0.4395931598434452,0.6078266380250014,1.4473924762836472,2.9081567879972177
2023-04-19 19:00:00,1.3883048939523894,1.876336146888493,0.37060300399864843,0.0,0.48549835462763397,2.039590782164219,0.0,0.8506763972494659,0.0,0.6388643349321388,1.4299099202798466,1.1751180773822143,0.5686060897751098,1.1938080078765898,2.0972534245114547,0.605127956113172,0.9389894448674336,0.0,1.471231390264122,4.760848910769927,1.1368899498960487,1.9017689841866297,2.5573708805675346,1.3530512247224897,2.973357194853611,1.266372247582415,1.9762965809232202,0.7176918194969935,1.4587360159173097,1.6755073116829853
2023-04-19 20:00:00,0.0,0.0,0.8443596404660079,0.0,0.0,1.1206060456112201,0.0,2.013690968156727,0.0,1.3909430476251774,0.8975308498583353,0.0,0.0,1.3782866931226831,0.0,1.0248096310519572,1.6151881166327322,0.0,2.4729305142225324,2.26925470870783,0.0,2.8826927127780233,1.3156475432712547,3.3303711930306066,0.0,0.7685711747826547,1.1519935764365192,1.7785562519009714,0.7403713706682049,1.2867720042784019
2023-04-19 21:00:00,0.0,0.0,0.7940808865691482,0.0,0.0,0.8071791529345893,0.0,0.0,0.0,1.1642873972200862,0.0,0.0,0.0,0.0,0.0,0.0,0.6513929835875514,0.0,1.239008347314467,0.0,0.0,0.9098613652520355,0.0,0.0,0.0,0.0,0.5748126310795451,0.0,0.0,0.8876085855602464
2023-04-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2086219587126945,0.0,0.0,3.9942386350211088
2023-04-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20 07:00:00,2.5350255096714336,0.4301454280299621,0.0,0.0,1.5142521778869429,0.0,0.0,1.2510093732128498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718773441164788,0.7884781230094065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1069865291161576,0.5014927746806154,0.0,0.0,0.0,0.0
2023-04-20 08:00:00,1.6042404166919575,0.4301454280299621,1.0307240823280506,0.0,1.7704906422609934,0.0,0.0,0.7745595292324918,0.645201162950003,0.0,0.666033511516414,0.0,1.4753426770870157,0.6705103885379881,2.720984624155226,0.5502793886109055,0.6460539425014862,0.0,0.0,0.0,0.0,0.0,0.0,0.7644665592029797,0.5520358405834966,1.1025123346605443,1.0040154719909813,0.0,0.9999659117389417,0.0
2023-04-20 09:00:00,0.7613114063386814,1.9356544261348292,1.0156108640129622,0.7193400296078062,1.7488263290433574,1.4123323965093786,3.402053708132318,1.5853280994897356,2.0945819482047776,1.1422425307375277,1.1183966449593907,1.2620506547300407,0.5975827469210584,1.2897708513987096,0.8846054622473268,0.5765197407627104,0.8978416296610682,1.4197962795365264,0.8407150558948562,0.0,1.2857246505413957,1.11104431334435,0.0,0.5296449841530366,0.5490243328094042,1.7680763089971463,1.1554200992875159,1.9759582993137397,1.1018870781526102,0.0
2023-04-20 10:00:00,0.5776728900203065,0.4424843979366875,2.0975846126633826,0.7118827221580561,0.6321039555355007,1.903239393824013,3.103968878190445,2.80852686239451,0.8086665185938491,3.59172570122631,0.9153516999831735,3.047556143590471,0.7190814355321041,1.7882681026421654,2.8356428463747485,1.5057559439726464,0.37020905910199847,2.1054119981607746,1.8922911701444594,1.8300653294918559,2.8640295494795263,1.2468841184416608,0.0,1.39879806560133,1.7060727461833387,0.6849651458267051,2.234299047016654,1.5366791812373994,2.6456397535351677,1.332454256280839
2023-04-20 11:00:00,0.5776728900203065,0.9560006404758663,1.0156108640129622,1.1461674121068575,0.5012037598533127,2.2299766701790227,2.7772191580741192,2.741525687040377,1.1876081908868024,3.59172570122631,1.1391871043377453,1.3541542317149835,0.8040763331441768,0.8098917154791568,3.2725045888314415,0.6643827406475546,0.7603559690569895,0.7100129128190877,1.4730273958022644,1.1753269988323225,2.0648715769405457,0.8585534063920666,4.236444773653563,0.6418917932931558,1.2449089833551905,1.0578876243021536,1.9437397696451195,0.6645352371685276,0.8842519270547956,0.798564840473197
2023-04-20 12:00:00,0.5776728900203065,0.4696591117001823,1.0156108640129622,2.400765667865596,0.5012037598533127,1.707936539979168,1.0651144033935378,0.6851956996285142,2.0945819482047776,1.2876677615928764,0.666033511516414,0.9299932189527225,1.4935404023347854,0.9493404703984638,3.788672488039334,0.979565889532907,1.632551945236528,2.5898887223120965,0.778887421131398,1.5616707021411862,1.480327683138629,2.236591335126994,1.2590456783900088,0.63243385506239,1.0029681005017768,0.7575616049026859,3.054155936252204,1.1009703012767393,3.1079378686151857,0.798564840473197
2023-04-20 13:00:00,0.7897807819606106,0.6459759002184903,2.072672719807722,1.1583061830353811,0.7233787167235052,2.8234331451547394,1.280026089845024,0.6851956996285142,0.7849741371514606,2.2635774871509424,0.666033511516414,1.73386773313384,0.815901241198173,1.0516712418236633,1.4226267937841588,1.5057559439726464,1.0695495763214935,1.6385637974619396,1.0473966482456754,1.5949816188879475,0.7028825108138027,0.8160111477791464,2.678485179252422,0.5912115343071581,0.5356778204444966,0.49544614591132147,0.8550400415285522,0.9003933548579646,3.4499373760576733,1.156747994173075
2023-04-20 14:00:00,0.5776728900203065,0.5698624005048782,4.207841314313221,0.7118827221580561,0.5012037598533127,1.5918261151600672,4.105679136805219,1.4444120652999324,0.5011782814199718,0.79816126693918,2.4054089470460336,3.682504439489253,2.585830451060821,1.6748154561000117,1.81064825886337,0.5532415822641308,1.1341084933715373,0.7448445908475476,0.5103868008696482,1.684982037485281,2.6488730740124367,2.4266746305784785,4.152783476085454,1.3859561465353927,0.7035819883180283,0.5913575481551872,3.8476801868784842,1.8256546725748404,1.4542929628621233,1.5890261465724147
2023-04-20 15:00:00,0.8311762364839225,0.4301454280299621,3.3276973227496973,0.7118827221580561,0.5012037598533127,1.3672613888991314,1.5464696030411695,1.230858530373027,0.5378672743677396,1.797742916107612,0.8585807532135226,2.249542801254958,0.8759928623912864,2.1697255280784757,1.6053818361919603,1.264374938207634,0.965942526443098,1.1650322740508698,0.7625732105193532,0.8551437044380578,1.1828394100470303,2.478190654455391,2.881417170204871,0.5807447242168011,0.87270918278918,0.9356612125700938,1.286561354882976,0.7746356130331229,1.8501689119881592,0.798564840473197
2023-04-20 16:00:00,0.949510834210707,0.4301454280299621,2.5663968911936395,1.0675561210472397,0.5012037598533127,1.1511998674428556,1.0651144033935378,1.8927697452181302,0.8597205085927708,1.367804423346849,0.8957922859813163,0.9299932189527225,0.7473591236466665,0.6775912834741221,3.099942961282682,0.8610375157102654,0.7829158882827183,1.2486770383904722,1.0170825047502376,1.5653898525923793,1.2818974952939521,1.4402211383132661,4.236444773653563,0.7288455180033944,0.6229638010258367,2.140400172017991,0.8550400415285522,0.7419336121382334,2.006496554217167,1.278615741861864
2023-04-20 17:00:00,0.7828777223876947,0.4301454280299621,1.5287540255477545,1.4447534859328273,0.7779509514864328,1.7068446430401376,1.511522990033538,1.1649555836450523,0.4654626551566173,2.910332016203233,1.868061185663729,1.7175570265980358,1.7148991343484168,1.0248928129636905,2.484637933853593,0.8175767750176696,0.8334259439382027,0.7532658086763155,1.5706135084305968,1.8639166334816213,1.9731313184903583,1.178462891828536,3.1345732379723317,0.44915548939235717,2.410550192000235,0.5693422435550675,1.34314460932053,0.6076296381428281,3.548208095025889,3.3760258337633426
2023-04-20 18:00:00,0.5964858206015548,0.8126325298982617,1.2345942743296652,1.2915460475217748,0.5012037598533127,1.0745639383197765,2.0050309677030524,0.6851956996285142,0.4762853648200721,0.79816126693918,0.666033511516414,0.9299932189527225,0.9944109545384148,1.641964789938103,2.635528496141111,1.2063787835322597,0.4885310971776892,2.5898887223120965,1.5960802712682693,1.3114296168193642,0.9681966815422689,0.5995559830524175,2.670886505213382,0.44915548939235717,0.6018119942507943,0.6644418894929532,1.4414417658155376,0.6076296381428281,1.3696790555687177,1.5945134774728398
2023-04-20 19:00:00,1.0069320550954537,0.4301454280299621,1.0156108640129622,0.7118827221580561,0.5012037598533127,1.0745639383197765,1.7417635247009575,1.3699298428397746,1.2053809374576063,3.59172570122631,1.0829389321533491,2.362037549027013,1.4143985245236428,1.4176152013542893,1.7469903904759685,0.6005543037400514,1.4443911200697053,2.2566907958721596,1.5992401274443415,1.6096435295224243,1.4943399900814454,2.065355429932511,2.0952951728296965,0.44915548939235717,0.9881642642408808,1.1697653370744099,0.8550400415285522,0.8348043310345452,0.7974211992997066,0.798564840473197
2023-04-20 20:00:00,1.19925448809884,0.4304518501826189,0.0,0.0,0.5727541658091808,0.0,1.0651144033935378,1.090199624427587,1.9717337165108544,1.153952760230469,1.761832574172059,0.0,1.887814396242017,0.9305462615535917,3.9016996874991983,1.2612003766606084,0.0,0.8106172568594111,0.0,1.6424960211981272,2.096570339337705,2.6980019237358785,0.0,0.0,0.8870781244467755,0.0,0.0,1.5133061713570595,1.0600438443152835,0.0
2023-04-20 21:00:00,0.0,0.0,0.0,0.0,1.67810557541288,0.0,0.0,0.0,0.7710976288465785,1.4257064396061965,0.6795495659469144,0.0,0.0,0.0,1.3813700553016226,0.0,0.0,1.463736829958023,0.0,2.053708605995711,0.0,0.0,0.0,0.0,0.5703037966172274,0.0,0.0,0.0,0.7974211992997066,0.0
2023-04-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4992631237131313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8543361459990105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 07:00:00,1.2195677966297198,0.0,0.0,0.0,0.0,0.959471398141186,0.0,0.0,0.0,0.0,0.7428282886947696,0.0,0.0,1.323095685711516,0.0,0.0,0.0,0.0,0.6311626719020859,0.8523808816200464,0.0,0.0,0.0,1.4192094378993467,1.7657711489791963,0.0,0.0,0.0,0.0,0.0
2023-04-21 08:00:00,0.900046058053121,1.2070988133501688,0.6743954413851742,0.7303378112223136,0.0,0.9517153372303061,0.0,0.0,0.0,0.0,3.172841926529721,0.0,0.0,1.634309763000244,1.7976108488853058,0.0,0.0,0.0,1.4516957573015596,0.9443703076807292,0.0,0.0,0.5104774349302195,0.6329580589175894,1.0035434745686467,0.0,1.2411292381668289,0.0,0.0,0.0
2023-04-21 09:00:00,1.4263906203288061,0.758391105968277,1.3126569588026404,0.697489128270764,1.5970767471566016,0.8343639888647054,0.9777496190418709,1.2433103155076612,0.0,0.0,0.7541432038950071,0.6038472602458661,0.0,0.677502062647611,1.8304842743703198,2.123602347380677,1.4657406901372145,0.0,0.4142519920342781,0.9031929255752056,3.609172419456098,0.0,0.9993102335738738,0.7569185213821644,1.1452036469085067,0.267097501162092,0.7401449179405531,0.9644311279882578,2.083020398903428,0.0
2023-04-21 10:00:00,0.9316201541250904,0.758391105968277,2.0290245426520697,0.697489128270764,1.767269979591239,0.8953064216133471,0.5245015992623187,2.611937599457285,0.7917540171787028,0.6396028144948183,0.7050759836732714,0.5774466532968562,0.7201983432681719,1.8635558667039684,1.4840160908543694,1.2436455682104524,0.9879217878029771,1.0728113651745859,1.1524327026595398,1.6705238458183214,1.597465481838564,1.0246620306030616,0.7128475142894112,0.6329580589175894,0.7695895302805399,0.39401524697696544,0.6418144158140131,0.5749196138043575,0.5880098946933106,1.022517687045196
2023-04-21 11:00:00,0.5240417512271484,1.195014743003786,0.6743954413851742,0.9901771003162108,1.891475969628762,2.0753943516267443,0.6554473584996053,1.518510679814444,0.7917540171787028,0.9488826712999163,0.9416357154677404,0.5949922571381804,0.5507082079769415,0.5477319981100742,1.9565391700171642,1.1273970549762584,0.7657423500260799,1.479188197522157,0.9167187327256161,1.6705238458183214,2.8792951532517805,0.8074211016617572,1.6288175314494682,0.761743730067393,0.9210004015175949,0.3808221194418765,0.5800780878787585,2.189804391991864,1.072763603452958,1.8802811939378952
2023-04-21 12:00:00,0.9770108281348452,1.6395313090319383,1.265598140250184,1.3778219957873847,1.3347737471450734,1.1259888538736522,0.5245015992623187,4.7599727202817705,1.140827571869543,1.051239948394333,0.8981898500580251,1.002822574285613,0.7101394429840179,1.1640685583988972,2.2571389314742163,1.422465377211182,1.0085004073999246,1.5027200237745106,0.8943854733589022,1.461186498026564,0.8020383154346885,1.043914203351216,1.305359055291932,0.6329580589175894,0.8243071842004731,0.9325700971453316,0.5800780878787585,0.832139378198396,0.7369124811238975,0.8267008456957189
2023-04-21 13:00:00,0.49546523864966197,1.3259547349264451,1.6954061748928824,1.5942593557282512,0.8743223133761491,2.0753943516267443,0.6375925744918395,1.339034638866377,0.9834331815321183,0.547123564916313,1.9652329901947767,0.5774466532968562,2.478186935896237,0.7866144400202525,1.9934242279081023,1.6443281118194877,0.6300599316976461,0.5336285258955696,1.3107202964976672,0.6526207813692707,2.2510913043319354,1.0729227559370529,0.6869397842908723,0.8099717906300844,1.0067654242768436,0.2795997471313709,0.5800780878787585,1.3025515873951479,0.5880098946933106,0.8267008456957189
2023-04-21 14:00:00,0.8310720421795502,2.0457516506565696,1.9807521348740285,0.697489128270764,3.1335406555302097,0.5596746326042003,1.1114895519120713,1.7845530427888547,2.0193014812690877,0.9058975302538891,0.7099632615604135,1.182144672712098,0.5507082079769415,1.8635558667039684,3.6818833675704665,1.8208997312807709,1.6961744814892685,1.0169592941953505,1.4048156546422903,1.6705238458183214,2.2824988986079475,1.210653710644847,0.6637227925744253,1.133620434868967,1.0227240803810305,0.568264467734478,1.2464177946850972,0.5268816896705765,0.7514272425534203,1.7985535642303478
2023-04-21 15:00:00,0.7590204350431617,0.8744723467985768,0.7528186631703455,1.0814671854148334,1.3459834736935352,0.5185960205564852,0.620471991457548,2.9020756675644517,0.8447429720940254,0.5980365510388813,0.7050759836732714,1.0464056852610608,1.0669773875765114,0.721304777034962,1.475423421755547,1.5620798125989908,0.6044506188684803,0.7694941080674927,0.902996148845088,0.6640722737717607,0.8200061792096883,0.4668750867108608,0.9701099906190949,1.3841218586760562,0.9871052292061284,0.267097501162092,0.5800780878787585,1.6191417192138042,1.1262077079235595,2.2974401677237695
2023-04-21 16:00:00,0.6786952318864252,0.758391105968277,0.6743954413851742,0.8383373941267495,1.1434638458745132,1.9121415056156195,1.2208988007421235,1.170384870532975,0.9672789117799713,0.8429909296304718,0.7050759836732714,0.7103397803138367,1.0147176423213229,0.5917168406539963,1.1822912908455827,1.0673250407175774,0.87393625849137,1.2538869910839001,0.9086070319793831,1.1360184331178294,1.8597584385874113,1.715087767063466,0.7194507882030146,1.1282774535940294,0.7695895302805399,0.7196707126112757,0.5800780878787585,0.9834654687316455,0.6467795684036793,1.707767829772101
2023-04-21 17:00:00,0.7141339997122365,1.4981730477152955,0.6743954413851742,0.8684054256551874,0.9059289802851109,0.4611987448059432,0.7984861919394101,1.6501292845905595,0.7917540171787028,2.4620560421234083,1.1714776369836963,0.5774466532968562,0.7040853266105062,1.8635558667039684,1.162411020415641,1.567154136293143,1.6961744814892685,0.9723941832656207,1.331843122187077,0.7513137213189437,1.1252921170733872,0.694098569974024,0.41622374899749653,2.0253109202114525,1.1338786625922568,0.466945043392729,0.5800780878787585,1.1621524558897647,1.5605552463550219,1.3441995060062342
2023-04-21 18:00:00,0.49546523864966197,0.8827279244306594,0.6743954413851742,0.8157193214035442,1.440464126756506,0.7296373495935877,0.5245015992623187,1.0577717156181714,0.7917540171787028,0.547123564916313,1.298450840120782,2.598509939835852,1.4991445023983756,0.9990806422102175,1.853374855649543,1.0333807489529834,0.9646108506007728,1.5027200237745106,1.7676988597312382,0.6233211254512961,3.609172419456098,2.100937890198874,1.6070157658665385,0.98126251530884,0.7695895302805399,0.267097501162092,0.6266839459508003,1.0352757317740002,0.6862446551619532,1.6012677398610986
2023-04-21 19:00:00,0.5458375727936782,2.026655097524967,0.6743954413851742,2.5626344124974323,2.650674149606072,0.5935932289988881,2.3602571966804335,1.0577717156181714,0.7917540171787028,0.547123564916313,0.7050759836732714,1.215647143695161,0.7717195955793609,0.0,2.0597591015225998,0.0,0.42890982578710424,0.5794957921455323,0.981041576709113,0.5800318880038413,2.2120009361655892,0.7423122028006889,1.1335109658002065,1.8228396740522088,0.9215222538289166,0.39232523834854066,1.407106200894117,0.7449237914012636,0.5880098946933106,1.0537714607126367
2023-04-21 20:00:00,0.8227607024061556,3.412759976857246,0.7777673763980417,0.0,0.6963423678956022,0.782861099917357,0.5245015992623187,0.0,0.0,0.547123564916313,0.7050759836732714,0.8565876589579894,0.0,0.0,1.3106603152231002,0.0,0.0,1.5027200237745106,0.6649047638040803,1.0833210896262415,2.184403492351471,1.3368557788823792,0.9220856327284177,0.6329580589175894,0.0,0.6385264563827647,0.0,2.3709676035175944,0.5880098946933106,1.4258339718191448
2023-04-21 21:00:00,0.0,0.758391105968277,0.7647358477770048,0.0,0.9443208185084084,0.0,0.0,0.0,0.0,0.0,3.172841926529721,0.0,0.0,0.0,0.0,0.0,0.0,1.3943965924485973,0.4479607899455038,0.38034903543013626,2.8974749149084817,1.0192559953905556,1.4186137586293186,0.0,0.0,0.0,0.0,0.6826602584275626,0.0,0.0
